Código,Nome,Repac./  Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,PU,Duration,% Reune,Indexador,Data
DESK15,DESKTOP S/A (*) (**),27/11/2028,"DI + 2,3%",1.599,1.2294,1.3985,0.0301,1083.278634,550.67,,DI +,2024-11-08
DESK16,DESKTOP S/A (*),17/06/2030,"DI + 1,6%",1.7171,1.351,1.5198,0.0635,1042.117732,843.52,,DI +,2024-11-08
EBAS12,EMPRESA BAIANA DE AGUAS E SANEAMENTO SA (*),20/09/2028,"DI + 2,94%",2.194,1.8015,2.0099,0.0189,1025.110447,488.38,,DI +,2024-11-08
EBENA2,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),20/07/2026,"DI + 1,25%",0.6012,0.2467,0.4145,0.0279,696.776602,271.65,,DI +,2024-11-08
EBENA3,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),20/12/2026,"DI + 1,38%",0.7548,0.6566,0.7057,0.0048,1053.41828,247.9,,DI +,2024-11-08
EBENA4,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),25/05/2027,"DI + 1,2%",0.6688,0.5993,0.6392,0.0138,1061.375391,331.95,0.35,DI +,2024-11-08
EBENA5,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),15/09/2028,"DI + 1,25%",0.685,0.5245,0.5503,0.0682,1034.552454,596.63,,DI +,2024-11-08
EBENA7,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),20/06/2028,"DI + 0,68%",0.6479,0.3147,0.5141,0.1255,1045.7729,633.09,,DI +,2024-11-08
ECOS15,EMPRESA CONCESSINÁRIA DE RODOVIAS DO SUL S.A. - ECOSUL (*) (**),15/05/2025,"DI + 2,2%",--,--,1.9964,0.0116,1063.623451,125,,DI +,2024-11-08
ECOV15,CONCESSIONÁRIA ECOVIAS DOS IMIGRANTES S/A (*) (**),28/03/2025,DI + 2%,1.3382,0.7566,1.0039,0.0604,1017.75966,94,,DI +,2024-11-08
ECRD13,ECORIOMINAS CONCESSIONARIA DE RODOVIAS S.A. (*) (**),11/03/2025,"DI + 0,4%",0.5409,0.364,0.4632,0.0208,1060.863592,81,,DI +,2024-11-08
EDVP18,ENERGISA SUL-SUDESTE - DISTRIBUICAO DE ENERGIA S.A,22/08/2027,"DI + 1,6%",1.1092,0.9174,1.0167,0.0992,1037.814477,493.28,,DI +,2024-11-08
EEEL19,CPFL TRANSMISSAO S.A (*) (**),12/12/2026,"DI + 1,2%",0.718,0.5178,0.6194,0.0203,1059.409203,451.14,,DI +,2024-11-08
EEEL28,CPFL TRANSMISSAO S.A (*),25/05/2029,"DI + 1,47%",0.9756,0.7575,0.8767,0.0157,1073.806262,762.33,,DI +,2024-11-08
EESG13,ENVIRONMENTAL ESG PARTICIPACOES S.A. (*) (**),25/06/2029,"DI + 2,75%",3.1203,2.6522,2.8699,0.0505,1046.232444,685.14,,DI +,2024-11-08
EGIED1,ENGIE BRASIL ENERGIA S.A. (*),15/11/2028,DI + 1%,--,--,0.6777,0.1436,1065.552983,687.1,,DI +,2024-11-08
EKTR19,ELEKTRO REDES S.A. (*) (**),10/05/2026,"DI + 1,6%",0.9309,0.5043,0.6995,0.2598,1069.267897,222.76,,DI +,2024-11-08
EKTR29,ELEKTRO REDES S.A. (*) (**),10/05/2028,"DI + 1,79%",1.2435,1.027,1.0676,0.2082,1079.904482,595.43,,DI +,2024-11-08
EKTRA0,ELEKTRO REDES S.A. (*) (**),15/10/2026,"DI + 1,29%",0.9254,0.6401,0.7647,0.0853,1017.330102,437.24,,DI +,2024-11-08
EKTRA1,ELEKTRO REDES S.A. (*) (**),15/07/2027,"DI + 1,28%",0.8121,0.5154,0.713,0.2652,1051.33196,561.37,,DI +,2024-11-08
EKTRA3,ELEKTRO REDES S.A. (*),15/04/2031,"DI + 0,98%",0.9622,0.6951,0.8417,0.0727,1013.776153,1055.91,,DI +,2024-11-08
EKTRB0,ELEKTRO REDES S.A. (*),15/10/2028,"DI + 1,44%",0.809,0.45,0.6308,0.0352,1031.070973,703.72,,DI +,2024-11-08
ELET13,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS,15/04/2026,"DI + 1,8%",0.4895,0.2554,0.3787,0.0556,1027.488215,333.42,,DI +,2024-11-08
ELET15,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/04/2029,"DI + 0,85%",0.7895,0.4507,0.6191,0.0755,1015.823406,863.38,,DI +,2024-11-08
ELET24,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/09/2028,"DI + 1,55%",0.8526,0.7331,0.7942,0.1463,1038.989314,682.95,0.4,DI +,2024-11-08
ELET25,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/04/2031,DI + 1%,0.9032,0.5398,0.7406,0.0922,1019.526407,1116.77,0.1,DI +,2024-11-08
ELET32,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*) (**),25/04/2026,"DI + 1,2%",0.9623,0.642,0.7728,0.0385,1063.12205,323.79,,DI +,2024-11-08
ELFA12,ELFA MEDICAMENTOS SA (*),13/12/2028,"DI + 2,8%",33.6441,21.8535,27.7118,3.0779,658.983188,475.86,,DI +,2024-11-08
ELPLA4,ELETROPAULO METROP. ELETRIC. DE S.P. S/A (*) (**),15/05/2025,"DI + 0,8%",0.8353,0.5022,0.6972,0.059,527.887583,118.46,,DI +,2024-11-08
ELTN16,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE (*),15/09/2031,"DI + 0,85%",1.0647,0.6335,0.9266,0.0885,1006.989767,1160.1,0.45,DI +,2024-11-08
ENAT21,ENAUTA PARTICIPACOES S.A. (*),15/12/2027,"DI + 4,25%",2.0306,1.7805,1.9157,0.0642,1110.767403,522.01,,DI +,2024-11-08
ENERC3,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,04/09/2029,"DI + 0,8%",0.906,0.6,0.7725,0.0341,1019.328876,910.01,0.35,DI +,2024-11-08
ENEV38,ENEVA S.A. (*),15/07/2029,"DI + 1,7%",0.8987,0.65,0.7691,0.0391,1070.150359,793.2,,DI +,2024-11-08
ENEV48,ENEVA S.A. (*),15/07/2032,DI + 2%,1.0065,0.75,0.8817,0.0346,1091.168987,1089.95,,DI +,2024-11-08
ENEVC0,ENEVA S.A. (*),15/04/2029,DI + 1%,0.8411,0.5628,0.6978,0.1284,1018.358578,861.41,0.1,DI +,2024-11-08
ENEVD0,ENEVA S.A. (*),15/04/2031,"DI + 1,15%",0.9621,0.7023,0.8493,0.1726,1020.701263,1053.31,,DI +,2024-11-08
ENGIA3,ENERGISA S/A,25/08/2025,"DI + 2,3%",0.4642,0.2615,0.3013,0.2326,347.338165,188.29,,DI +,2024-11-08
ENGIA7,ENERGISA S/A,20/10/2027,"DI + 1,5%",0.6243,0.3006,0.4665,0.1948,1028.473766,532.75,,DI +,2024-11-08
ENGIA8,ENERGISA S/A,20/06/2026,"DI + 1,6%",0.6198,0.208,0.4757,0.1173,1208.455578,402,,DI +,2024-11-08
ENGIB1,ENERGISA S/A,04/09/2029,"DI + 0,8%",0.8517,0.6,0.7232,0.0195,1021.132007,910.31,0.35,DI +,2024-11-08
ENGIB5,ENERGISA S/A,15/10/2026,"DI + 1,64%",1.2543,0.9308,0.9709,0.3944,1020.035661,436.21,,DI +,2024-11-08
ENGIB7,ENERGISA S/A,20/10/2029,"DI + 1,65%",0.7016,0.4061,0.655,0.4493,1040.754643,858.11,,DI +,2024-11-08
ENGIB8,ENERGISA S/A,20/06/2028,"DI + 2,1%",0.6674,0.4052,0.5567,0.2919,1094.848764,702.37,0.1,DI +,2024-11-08
ENGIC5,ENERGISA S/A,15/10/2028,"DI + 1,8%",0.7223,0.4968,0.6139,0.1443,1045.813713,782.07,,DI +,2024-11-08
ENGIC6,ENERGISA S/A,15/04/2027,"DI + 1,5%",0.6493,0.2882,0.4687,0.0338,1030.25116,530.79,,DI +,2024-11-08
ENGIC9,ENERGISA S/A,15/09/2028,"DI + 1,45%",0.6895,0.394,0.6,0.2861,1044.363616,766.02,,DI +,2024-11-08
ENMTA2,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,25/08/2025,"DI + 2,3%",0.5661,0.3238,0.4188,0.1219,347.034453,188.28,,DI +,2024-11-08
ENMTA8,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/04/2029,"DI + 0,75%",0.8512,0.4822,0.7066,0.071,1009.300505,864.04,,DI +,2024-11-08
ENMTB0,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,04/09/2029,"DI + 0,8%",0.8625,0.598,0.7356,0.0268,1020.678042,910.23,0.35,DI +,2024-11-08
EQMA19,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*) (**),15/05/2028,"DI + 1,4%",0.8174,0.5395,0.6721,0.0882,1074.034756,513.69,,DI +,2024-11-08
EQMAA1,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*),15/05/2030,"DI + 0,95%",1.0317,0.6972,0.8736,0.0197,1055.504999,829.46,,DI +,2024-11-08
EQPA17,CENTRAIS ELETRICAS DO PARA S.A - CELPA (*),05/08/2030,"DI + 0,95%",1.0065,0.7388,0.8806,0.0153,1031.182461,881.81,,DI +,2024-11-08
EQTL15,EQUATORIAL ENERGIA S.A (*) (**),15/12/2026,"DI + 1,55%",1.1583,0.9385,0.9545,0.077,1057.314513,352.07,0.05,DI +,2024-11-08
EQTL25,EQUATORIAL ENERGIA S.A (*),15/12/2028,"DI + 1,7%",1.1138,0.8653,0.9982,0.05,1069.631701,699.45,0.35,DI +,2024-11-08
ERDVA1,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),22/08/2027,"DI + 1,6%",0.9294,0.7053,0.8077,0.0464,1045.003484,585.31,,DI +,2024-11-08
ERDVA2,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),20/06/2026,"DI + 2,65%",1.1937,0.7923,1.0036,0.1145,1075.965947,354.78,,DI +,2024-11-08
ERDVA3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/10/2028,"DI + 1,85%",1.0015,0.8548,0.9213,0.1275,1034.540388,700.1,,DI +,2024-11-08
ERDVB3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/10/2030,"DI + 2,35%",1.2751,1.0624,1.2092,0.3507,1050.366309,908.58,,DI +,2024-11-08
ESCEA2,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*) (**),25/05/2027,"DI + 1,2%",0.6572,0.3374,0.4794,0.0429,1063.600403,332.22,,DI +,2024-11-08
ESCEA3,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*),19/02/2028,"DI + 0,9%",0.9878,0.6857,0.8405,0.0533,1027.339687,584.97,,DI +,2024-11-08
ESSDA2,ENERGISA SUL-SUDESTE - DISTRIBUICAO DE ENERGIA S.A,04/09/2029,"DI + 0,8%",0.8748,0.5892,0.749,0.0337,1020.187797,910.15,0.35,DI +,2024-11-08
ESULA4,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,25/08/2025,"DI + 2,3%",0.494,0.3235,0.3273,0.1601,347.270906,188.28,,DI +,2024-11-08
EUFA15,EUROFARMA LABORATÓRIOS S/A (*) (**),15/11/2027,"DI + 1,25%",0.9,0.3199,0.6387,0.2825,1073.148156,607.16,,DI +,2024-11-08
EUFA17,EUROFARMA LABORATÓRIOS S/A (*) (**),18/03/2031,"DI + 1,3%",1.3063,1.0002,1.1719,0.0902,1021.848374,966.16,,DI +,2024-11-08
EUFA18,EUROFARMA LABORATÓRIOS S/A (*) (**),11/09/2028,"DI + 0,93%",0.9698,0.7374,0.8644,0.0189,1020.559365,766.32,,DI +,2024-11-08
FLCLB1,ENERGISA M.GERAIS DITRIB.DE ENERGIA S/A (*) (**),10/06/2026,"DI + 0,83%",0.5063,0.4419,0.4595,0.575,1053.224342,352.21,,DI +,2024-11-08
FLRY15,FLEURY S/A (*) (**),16/12/2024,"DI + 0,9%",0.596,0.2758,0.3832,0.0461,1046.405061,24,0.1,DI +,2024-11-08
FLRY17,FLEURY S/A (*),22/04/2027,"DI + 1,35%",--,--,--,--,N/D,N/D,,DI +,2024-11-08
FLRY19,FLEURY S/A (*),17/05/2029,"DI + 0,55%",0.6544,0.505,0.5867,0.019,1048.865395,770.2,,DI +,2024-11-08
FLRY25,FLEURY S/A (*),16/12/2027,"DI + 1,2%",0.6523,0.4776,0.5562,0.0108,1059.053733,446.02,,DI +,2024-11-08
FLRY27,FLEURY S/A (*),22/04/2029,"DI + 1,55%",0.7,0.3975,0.5182,0.2328,1041.680708,861.26,,DI +,2024-11-08
FLRY29,FLEURY S/A (*),17/05/2031,"DI + 0,67%",0.7836,0.6732,0.7087,0.0097,1048.970596,1028.45,,DI +,2024-11-08
GGBRA7,GERDAU S/A (*),29/05/2029,"DI + 0,6%",0.7042,0.4734,0.5923,0.0156,1050.111706,848.13,,DI +,2024-11-08
GRRB14,AGUAS GUARIROBA S/A (*) (**),15/07/2026,"DI + 0,8%",0.9,0.501,0.7173,0.035,10375.388903,268.38,,DI +,2024-11-08
GSHC15,GSH CORP PARTICIPACOES S.A. (*),22/04/2029,"DI + 1,7%",1.4189,1.1008,1.278,0.1565,1017.788803,699.13,,DI +,2024-11-08
GSTS13,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*) (**),30/03/2026,"DI + 2,55%",2.1,1.701,1.9132,0.0227,679.937769,208.47,,DI +,2024-11-08
GUAR15,GUARARAPES CONFECCOES S/A (*) (**),10/05/2027,"DI + 2,45%",1.5458,1.3016,1.4451,0.0434,413.325073,333.52,0.1,DI +,2024-11-08
GUAR16,GUARARAPES CONFECCOES S/A (*),25/10/2027,"DI + 2,35%",1.6528,1.3785,1.538,0.1311,1018.782694,432.62,0.05,DI +,2024-11-08
HAPV12,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*) (**),30/04/2027,"DI + 1,45%",1.0401,0.937,0.991,0.0227,1011.245423,442.21,,DI +,2024-11-08
HAPV13,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),10/05/2029,"DI + 1,6%",1.2493,1.0639,1.1622,0.0176,1074.586672,749.26,0.35,DI +,2024-11-08
HAPV15,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),27/01/2030,"DI + 1,75%",1.4334,1.2606,1.3128,0.0303,1062.225462,922,,DI +,2024-11-08
HAPV17,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),10/05/2031,"DI + 1,6%",1.4298,1.2029,1.3222,0.0297,1071.754218,938.53,,DI +,2024-11-08
HAPV22,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),30/04/2029,"DI + 1,65%",1.2641,1.0491,1.1359,0.0157,1019.296083,787.67,0.35,DI +,2024-11-08
HBSA12,HIDROVIAS DO BRASIL S.A. (*),20/07/2027,"DI + 2,15%",1.6992,1.3079,1.5124,0.0728,1050.879282,467.29,,DI +,2024-11-08
HBSA22,HIDROVIAS DO BRASIL S.A. (*),20/07/2029,"DI + 2,4%",1.9272,1.5334,1.8256,0.4561,1056.108122,708.95,,DI +,2024-11-08
HSPA12,HOSPITAL ANCHIETA S.A. (*),15/09/2027,"DI + 2,1%",12.4762,6.8539,9.5054,0.0027,886.811347,495.34,0.05,DI +,2024-11-08
HYPEA4,HYPERA S/A (*),14/12/2027,"DI + 1,35%",0.8012,0.359,0.6016,0.1068,1064.996366,538.51,,DI +,2024-11-08
HYPEA5,HYPERA S/A (*),25/04/2028,"DI + 2,2%",1.2545,1.0193,1.1288,0.0172,1031.249204,619.86,,DI +,2024-11-08
HYPEA7,HYPERA S/A (*),15/12/2028,"DI + 1,3%",1.002,0.7331,0.8027,0.0925,1062.078784,703.67,,DI +,2024-11-08
HYPEA8,HYPERA S/A (*),03/05/2029,"DI + 0,85%",0.9202,0.7201,0.8224,0.0164,1002.628299,797.57,0.1,DI +,2024-11-08
HZTC24,ORIZON MEIO AMBIENTE S.A. (*) (**),15/11/2031,"DI + 3,8%",2.9515,2.5646,2.7577,0.0183,1047.233805,830.51,,DI +,2024-11-08
IGSN14,IGUA SANEAMENTO S.A (*) (**),15/05/2026,"DI + 3,5%",1.7394,1.2177,1.5012,0.0027,393.581318,183.48,,DI +,2024-11-08
IGTAA0,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,28/09/2025,"DI + 2,15%",0.3257,0.2058,0.257,0.0282,1030.383506,213.14,,DI +,2024-11-08
IGTAA3,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A (*) (**),20/09/2030,"DI + 0,45%",0.7724,0.462,0.6127,0.074,1007.101554,990.07,,DI +,2024-11-08
IGTAB0,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,28/09/2027,"DI + 2,45%",0.5569,0.3697,0.4467,0.0337,1056.209513,514.81,,DI +,2024-11-08
IGTAB1,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A (*),24/06/2028,"DI + 1,63%",0.6074,0.4319,0.5373,0.0247,1075.116905,627.8,,DI +,2024-11-08
INEL12,INSPIRALI EDUCACAO S/A (*),15/05/2029,"DI + 1,65%",1.7425,1.3753,1.5756,0.0349,1057.908534,674.8,,DI +,2024-11-08
IOCHA2,IOCHPE-MAXION S/A (*),15/09/2028,DI + 2%,1.5647,1.2581,1.3987,0.1332,1025.17967,691.56,,DI +,2024-11-08
IOCHA3,IOCHPE-MAXION S/A (*) (**),02/04/2030,"DI + 1,6%",1.4821,1.2589,1.3985,0.061,1019.340623,837.6,,DI +,2024-11-08
ITSA13,ITAUSA S/A (*) (**),15/12/2030,"DI + 2,4%",1.9026,1.2017,1.5867,0.0496,1082.211871,889.78,0.05,DI +,2024-11-08
ITSA16,ITAUSA S/A (*) (**),13/12/2031,"DI + 1,37%",1.0051,0.8582,0.9357,0.099,1130.658784,1001.68,,DI +,2024-11-08
ITSA17,ITAUSA S/A (*),25/07/2034,"DI + 0,88%",0.9227,0.632,0.7877,0.0495,1034.917904,1355.13,,DI +,2024-11-08
ITSA24,ITAUSA S/A (*),15/06/2031,DI + 2%,1.3467,0.9972,1.1529,0.0937,1084.256708,957.67,,DI +,2024-11-08
JHSFA1,JHSF PARTICIPAÇÕES S/A,21/01/2027,"DI + 2,75%",2.2089,1.8196,2.0098,0.0929,1015.026783,271.1,,DI +,2024-11-08
JHSFA3,JHSF PARTICIPAÇÕES S/A (*),20/12/2027,"DI + 2,2%",2.4965,2.005,2.3134,0.2517,1004.844702,458.07,,DI +,2024-11-08
JSLGA5,JSL S/A (*),20/10/2028,"DI + 2,7%",2.709,2.3741,2.5448,0.008,1010.823368,607.54,,DI +,2024-11-08
JSMLA5,SIMPAR S.A. (*),15/01/2031,"DI + 3,5%",4.5272,3.8541,3.9809,0.4352,1029.077406,874.55,0.5,DI +,2024-11-08
JSMLB3,SIMPAR S.A. (*),20/05/2026,"DI + 2,2%",1.8177,1.0853,1.4318,0.0956,1068.302046,227.88,,DI +,2024-11-08
KLAS12,KALLAS INCORPORAÇÕES E CONSTRUÇÕES S/A (*) (**),16/08/2026,"DI + 2,8%",2.6174,2.0156,2.4097,0.5621,827.672616,234.16,,DI +,2024-11-08
KRSA11,KORA SAUDE PARTICIPACOES S.A. (*),03/05/2027,"DI + 1,95%",--,11.59,13.1235,0.898,836.737997,431.72,0.05,DI +,2024-11-08
LCAMB2,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),20/05/2028,DI + 2%,1.7033,1.4232,1.5846,0.0524,1070.365505,599.61,,DI +,2024-11-08
LCAMB4,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*) (**),10/05/2027,"DI + 1,85%",1.5488,1.32,1.4443,0.0351,1070.888042,512.67,0.35,DI +,2024-11-08
LCAMC2,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),20/05/2031,"DI + 2,4%",1.9099,1.6987,1.8006,0.0739,1085.198148,928.24,0.1,DI +,2024-11-08
LCAMC3,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*) (**),15/04/2027,"DI + 1,85%",1.5856,1.44,1.494,0.0407,1016.023613,528.46,,DI +,2024-11-08
LCAMD2,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),10/11/2026,"DI + 1,75%",1.5456,1.395,1.4704,0.0172,1066.649245,426.14,,DI +,2024-11-08
LMTI15,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A.,28/05/2025,"DI + 2,6%",1.4759,1.222,1.3991,0.073,533.099974,126.42,,DI +,2024-11-08
LMTP16,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*) (**),25/09/2025,"DI + 1,49%",1.5447,1.2735,1.426,0.0396,1015.39368,211.42,,DI +,2024-11-08
LMTP17,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*),25/05/2026,"DI + 2,4%",1.6968,1.5289,1.6092,0.0391,1070.514121,337.02,,DI +,2024-11-08
LMTP18,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*),10/12/2026,"DI + 1,93%",1.612,1.4218,1.5405,0.2548,1059.893875,445.34,,DI +,2024-11-08
LMTP26,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*) (**),25/09/2027,"DI + 1,7%",1.7794,1.4124,1.6057,0.0836,1017.390801,606.3,0.1,DI +,2024-11-08
LOGGB1,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES S/A (*),11/07/2027,"DI + 1,65%",1.5912,1.0557,1.3558,0.0881,1046.053569,463.85,,DI +,2024-11-08
LORTA8,LOCALIZA RENT A CAR (*),05/10/2026,"DI + 1,75%",1.5,1.153,1.3227,0.0716,1018.6449,429.12,,DI +,2024-11-08
LORTA9,LOCALIZA RENT A CAR (*) (**),25/02/2027,"DI + 1,6%",1.504,1.2776,1.3945,0.0265,1029.355698,496.57,,DI +,2024-11-08
LORTB1,LOCALIZA RENT A CAR (*),15/07/2027,"DI + 1,6%",1.5258,1.2587,1.3895,0.0548,1044.154908,558.52,,DI +,2024-11-08
LORTB2,LOCALIZA RENT A CAR (*),05/12/2028,"DI + 1,87%",1.6983,1.5012,1.6173,0.042,1061.90731,763.33,0.35,DI +,2024-11-08
LORTB9,LOCALIZA RENT A CAR (*),25/02/2029,DI + 2%,1.7664,1.5306,1.6429,0.0637,1037.802275,814.18,0.35,DI +,2024-11-08
LORTE4,LOCALIZA RENT A CAR (*) (**),11/11/2024,"DI + 1,5%",1.321,0.6977,1.0585,0.2214,1061.808874,1,0.05,DI +,2024-11-08
LRENB1,LOJAS RENNER S/A (*) (**),18/02/2025,"DI + 1,6%",0.8481,0.5636,0.7152,0.0371,515.012157,68,,DI +,2024-11-08
LVTC12,LIVETECH DA BAHIA INDUSTRIA E COMERCIO S/A (*) (**),15/06/2027,"DI + 2,3%",8.776,5.0999,6.645,0.5501,994.243715,338.38,,DI +,2024-11-08
MATD11,HOSPITAL MATER DEI S.A. (*),03/11/2028,"DI + 1,6%",1.1512,0.7698,0.9522,0.0268,1020.175896,713.95,0.35,DI +,2024-11-08
MATD12,HOSPITAL MATER DEI S.A. (*),15/05/2031,"DI + 0,95%",1.2179,0.9672,1.1035,0.0232,1043.269931,1020.29,0.05,DI +,2024-11-08
MEAL14,INTERNATIONAL MEAL COMPANY ALIMENTAÇÃO S.A. (*),11/10/2028,"DI + 4,2%",--,--,4.1429,0.0534,1012.477176,498.84,0.05,DI +,2024-11-08
MGLUA0,MAGAZINE LUIZA S/A (*),15/10/2026,"DI + 1,25%",4.9229,4.0281,4.4213,0.0702,968.235728,329.16,0.05,DI +,2024-11-08
MILS26,MILLS ESTR. E SERVIÇOS DE ENGENHARIA S/A (*),18/03/2027,"DI + 2,95%",1.4515,1.0843,1.3266,0.3919,797.742046,274.58,,DI +,2024-11-08
MNLT11,MNLT S.A.,15/10/2026,"DI + 1,75%",1.0208,0.7365,0.8884,0.0431,1023.461874,435.95,0.35,DI +,2024-11-08
MNRVA1,MINERVA S/A (*) (**),15/10/2026,"DI + 1,6%",1.7092,1.4364,1.5947,0.3718,1008.50672,436.03,0.1,DI +,2024-11-08
MOVI17,MOVIDA PARTICIPACOES S/A (*),15/09/2026,"DI + 2,7%",3.4259,2.9996,3.1836,0.2416,1014.144713,307.25,,DI +,2024-11-08
MOVI19,MOVIDA PARTICIPACOES S/A (*) (**),15/09/2027,"DI + 2,95%",3.2168,2.5365,2.8017,0.3217,1023.284867,500.96,,DI +,2024-11-08
MOVI27,MOVIDA PARTICIPACOES S/A (*) (**),15/09/2029,"DI + 2,9%",4.0821,3.2912,3.7009,0.3951,997.432695,734.36,,DI +,2024-11-08
MOVI34,MOVIDA PARTICIPACOES S/A (*) (**),27/07/2027,"DI + 2,05%",3.0659,1.746,2.5186,0.0471,1029.035586,369.9,,DI +,2024-11-08
MOVIA2,MOVIDA PARTICIPACOES S/A (*),15/10/2026,"DI + 2,1%",3.283,1.8313,2.5602,0.2091,1002.854123,329.38,,DI +,2024-11-08
MOVIA3,MOVIDA PARTICIPACOES S/A (*),05/03/2027,"DI + 2,5%",3.4759,2.8165,3.1161,0.1734,1011.131939,497.54,,DI +,2024-11-08
MRFGA1,MARFRIG GLOBAL FOODS S.A. (*) (**),11/11/2027,"DI + 1,55%",1.2,0.9,1.1074,0.0622,1069.651324,515.23,,DI +,2024-11-08
MRSL1A,MRS LOGÍSTICA S/A (*) (**),15/08/2026,"DI + 1,3%",0.9178,0.745,0.8083,0.0349,10357.089363,397.26,,DI +,2024-11-08
MRVEA8,MRV ENGENHARIA E PARTICIPAÇÃO S/A (*) (**),24/08/2025,"DI + 2,4%",1.9436,1.5787,1.753,0.0462,1031.854787,188.19,0.45,DI +,2024-11-08
MRVEB2,MRV ENGENHARIA E PARTICIPAÇÃO S/A (*) (**),05/07/2025,"DI + 1,7%",1.9391,1.5425,1.7586,0.0831,5211.0632,153.77,,DI +,2024-11-08
MTRO12,COMPANHIA DO METROPOLITANO DE SAO PAULO,25/04/2027,"DI + 4,5%",0.8147,0.49,0.6175,0.0638,748.83729,278.31,0.05,DI +,2024-11-08
MULPA0,MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S/A (*) (**),15/10/2028,"DI + 1,3%",0.7589,--,0.6781,0.0372,1023.47002,615.85,,DI +,2024-11-08
MULPB1,MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S/A (*) (**),10/01/2028,"DI + 1,2%",0.7618,0.6108,0.6901,0.0007,1051.025378,556.68,,DI +,2024-11-08
MVLV19,MOVIDA LOCACAO DE VEICULOS S.A. (*),05/04/2027,"DI + 2,95%",3.3639,2.8619,3.1308,0.1505,1009.546209,419.88,,DI +,2024-11-08
MVLVA1,MOVIDA LOCACAO DE VEICULOS S.A. (*),22/12/2027,"DI + 2,9%",3.481,2.9617,3.1782,0.1106,1046.797178,438.98,,DI +,2024-11-08
MVLVA3,MOVIDA LOCACAO DE VEICULOS S.A. (*),10/08/2027,"DI + 2,5%",--,--,2.9336,0.0293,1015.90009,571.98,,DI +,2024-11-08
NATUA3,NATURA COSMÉTICOS S/A (*),15/06/2029,"DI + 1,2%",0.9612,0.6727,0.8231,0.0377,1053.991758,855.29,,DI +,2024-11-08
